customerID,Churn,ChurnProbability,RiskCategory,MonthlyCharges,TotalCharges,RevenueAtRisk,Contract,tenure,TenureGroup,CustomerValueGroup,Segment,NumServices,InternetService
0345-HKJVM,Yes,0.6897,High Risk,89.3,577.6,61.59,Month-to-month,6,0-12 months,Medium Value,Low-Med Value / High Risk,4,Fiber optic
1061-PNTHC,No,0.2278,Low Risk,109.6,5953.0,24.97,Month-to-month,56,49+ months,High Value,High Value / Low Risk,8,Fiber optic
0394-YONDK,No,0.0027,Low Risk,25.15,1790.15,0.07,Two year,70,49+ months,Medium Value,Low-Med Value / Low Risk,2,No
6574-MCOEH,No,0.1721,Low Risk,79.15,2531.4,13.62,One year,33,25-48 months,Medium Value,Low-Med Value / Low Risk,7,DSL
7399-QHBJS,No,0.004,Low Risk,66.75,4760.3,0.27,Two year,72,49+ months,High Value,High Value / Low Risk,6,DSL
3049-SOLAY,Yes,0.8243,Critical Risk,95.2,292.85,78.47,Month-to-month,3,0-12 months,Low Value,Low-Med Value / High Risk,5,Fiber optic
0997-YTLNY,No,0.1289,Low Risk,48.8,953.65,6.29,Month-to-month,19,13-24 months,Medium Value,Low-Med Value / Low Risk,3,DSL
3317-HRTNN,Yes,0.6582,High Risk,45.7,198.0,30.08,Month-to-month,5,0-12 months,Low Value,Low-Med Value / High Risk,3,DSL
9479-HYNYL,No,0.0165,Low Risk,80.7,5705.05,1.33,Two year,71,49+ months,High Value,High Value / Low Risk,7,DSL
3235-ETOOB,Yes,0.5611,High Risk,74.5,609.9,41.8,Month-to-month,8,0-12 months,Medium Value,Low-Med Value / High Risk,3,Fiber optic
9708-KFDBY,No,0.1758,Low Risk,20.55,20.55,3.61,Month-to-month,1,0-12 months,Low Value,Low-Med Value / Low Risk,1,No
8058-INTPH,Yes,0.7469,High Risk,79.65,79.65,59.49,Month-to-month,1,0-12 months,Low Value,Low-Med Value / High Risk,3,Fiber optic
3642-GKTCT,No,0.1296,Low Risk,115.1,6993.65,14.92,One year,61,49+ months,High Value,High Value / Low Risk,9,Fiber optic
0774-RMNUW,No,0.008,Low Risk,59.7,4122.65,0.48,Two year,71,49+ months,High Value,High Value / Low Risk,6,DSL
1334-PDUKM,No,0.0652,Low Risk,86.45,5762.95,5.63,One year,68,49+ months,High Value,High Value / Low Risk,5,Fiber optic
0756-MPZRL,No,0.0397,Low Risk,33.7,1537.85,1.34,One year,46,25-48 months,Medium Value,Low-Med Value / Low Risk,3,DSL
2242-MFOTG,No,0.1474,Low Risk,80.1,2603.3,11.81,One year,33,25-48 months,Medium Value,Low-Med Value / Low Risk,4,Fiber optic
2927-CVULT,No,0.0504,Low Risk,104.05,5566.4,5.24,Two year,53,49+ months,High Value,High Value / Low Risk,8,Fiber optic
2144-BFDSO,No,0.2919,Medium Risk,108.75,5431.9,31.74,Month-to-month,50,49+ months,High Value,High Value / Low Risk,8,Fiber optic
8745-PVESG,No,0.0241,Low Risk,41.1,2258.25,0.99,One year,57,49+ months,Medium Value,Low-Med Value / Low Risk,4,DSL
7647-GYYKX,No,0.0058,Low Risk,20.35,1092.35,0.12,Two year,54,49+ months,Medium Value,Low-Med Value / Low Risk,1,No
5647-FXOTP,No,0.4914,Medium Risk,105.9,6401.25,52.04,Month-to-month,60,49+ months,High Value,High Value / Low Risk,7,Fiber optic
5569-OUICF,Yes,0.5463,High Risk,101.3,2812.2,55.34,Month-to-month,28,25-48 months,Medium Value,Low-Med Value / High Risk,6,Fiber optic
8821-XNHVZ,Yes,0.636,High Risk,80.05,80.05,50.91,Month-to-month,1,0-12 months,Low Value,Low-Med Value / High Risk,3,Fiber optic
2082-OJVTK,Yes,0.5806,High Risk,89.2,2698.35,51.79,Month-to-month,29,25-48 months,Medium Value,Low-Med Value / High Risk,5,Fiber optic
9700-ISPUP,No,0.3073,Medium Risk,65.5,616.9,20.13,Month-to-month,10,0-12 months,Medium Value,Low-Med Value / Low Risk,5,DSL
9839-ETQOE,No,0.1244,Low Risk,40.45,1912.85,5.03,Month-to-month,43,25-48 months,Medium Value,Low-Med Value / Low Risk,4,DSL
6078-VESFR,No,0.4628,Medium Risk,70.45,849.1,32.6,Month-to-month,13,13-24 months,Medium Value,Low-Med Value / Low Risk,2,Fiber optic
9027-TMATR,No,0.0484,Low Risk,78.8,3460.3,3.81,Two year,43,25-48 months,Medium Value,Low-Med Value / Low Risk,7,DSL
5940-NFXKV,Yes,0.6462,High Risk,83.65,1465.75,54.05,Month-to-month,19,13-24 months,Medium Value,Low-Med Value / High Risk,4,Fiber optic
1941-HOSAM,No,0.7525,Critical Risk,90.1,90.1,67.8,Month-to-month,1,0-12 months,Low Value,Low-Med Value / High Risk,4,Fiber optic
9110-HSGTV,No,0.0131,Low Risk,82.45,5555.3,1.08,Two year,69,49+ months,High Value,High Value / Low Risk,7,DSL
0704-VCUMB,No,0.0035,Low Risk,20.25,1278.8,0.07,Two year,61,49+ months,Medium Value,Low-Med Value / Low Risk,1,No
6171-ZTVYB,No,0.055,Low Risk,66.25,2907.35,3.64,Month-to-month,43,25-48 months,Medium Value,Low-Med Value / Low Risk,6,DSL
8053-WWDRO,Yes,0.1525,Low Risk,19.5,146.3,2.97,Month-to-month,6,0-12 months,Low Value,Low-Med Value / Low Risk,1,No
9564-KCLHR,Yes,0.2696,Medium Risk,51.25,51.25,13.82,Month-to-month,1,0-12 months,Low Value,Low-Med Value / Low Risk,3,DSL
1935-IMVBB,No,0.2655,Medium Risk,89.7,4952.95,23.82,Month-to-month,56,49+ months,High Value,High Value / Low Risk,4,Fiber optic
2535-PBCGC,No,0.011,Low Risk,64.55,4504.9,0.71,Two year,70,49+ months,High Value,High Value / Low Risk,7,DSL
2082-CEFLT,Yes,0.518,High Risk,45.6,45.6,23.62,Month-to-month,1,0-12 months,Low Value,Low-Med Value / High Risk,2,DSL
1470-PSXNM,No,0.2442,Low Risk,93.65,4520.15,22.87,One year,49,49+ months,High Value,High Value / Low Risk,6,Fiber optic
1213-NGCUN,Yes,0.2908,Medium Risk,49.65,267.35,14.44,Month-to-month,6,0-12 months,Low Value,Low-Med Value / Low Risk,3,DSL
2498-XLDZR,No,0.0183,Low Risk,73.6,2316.85,1.34,Two year,32,25-48 months,Medium Value,Low-Med Value / Low Risk,7,DSL
9866-OCCKE,No,0.0758,Low Risk,109.75,8075.35,8.32,Two year,72,49+ months,High Value,High Value / Low Risk,8,Fiber optic
5338-YHWYT,No,0.0102,Low Risk,61.45,2302.35,0.63,Two year,37,25-48 months,Medium Value,Low-Med Value / Low Risk,5,DSL
7718-UPSKJ,No,0.069,Low Risk,106.4,7251.9,7.34,One year,69,49+ months,High Value,High Value / Low Risk,7,Fiber optic
8731-WBBMB,No,0.1595,Low Risk,81.9,2078.55,13.06,Month-to-month,26,25-48 months,Medium Value,Low-Med Value / Low Risk,7,DSL
1448-CYWKC,No,0.1918,Low Risk,105.2,6225.4,20.18,One year,58,49+ months,High Value,High Value / Low Risk,7,Fiber optic
7901-IIDQV,No,0.088,Low Risk,54.6,1242.25,4.8,One year,24,13-24 months,Medium Value,Low-Med Value / Low Risk,4,DSL
2690-DVRVK,No,0.0989,Low Risk,20.55,99.45,2.03,One year,5,0-12 months,Low Value,Low-Med Value / Low Risk,1,No
5688-KZTSN,Yes,0.1669,Low Risk,20.0,288.05,3.34,Month-to-month,15,13-24 months,Low Value,Low-Med Value / Low Risk,1,No
1270-XKUCC,No,0.0131,Low Risk,19.7,599.25,0.26,Two year,30,25-48 months,Medium Value,Low-Med Value / Low Risk,1,No
0334-ZFJSR,No,0.024,Low Risk,66.05,3462.1,1.59,One year,55,49+ months,Medium Value,Low-Med Value / Low Risk,6,DSL
2894-QOJRX,Yes,0.3686,Medium Risk,34.0,853.0,12.53,Month-to-month,25,25-48 months,Medium Value,Low-Med Value / Low Risk,2,DSL
5747-PMBSQ,Yes,0.5343,High Risk,92.5,934.1,49.43,Month-to-month,10,0-12 months,Medium Value,Low-Med Value / High Risk,6,Fiber optic
5583-EJXRD,No,0.023,Low Risk,54.05,2375.2,1.25,Two year,44,25-48 months,Medium Value,Low-Med Value / Low Risk,6,DSL
4565-EVZMJ,No,0.0264,Low Risk,58.9,2813.05,1.55,One year,47,25-48 months,Medium Value,Low-Med Value / Low Risk,5,DSL
3143-JQEGI,Yes,0.5994,High Risk,88.35,1222.8,52.96,Month-to-month,13,13-24 months,Medium Value,Low-Med Value / High Risk,4,Fiber optic
6386-SZZKH,Yes,0.1063,Low Risk,107.95,5293.2,11.48,Two year,49,49+ months,High Value,High Value / Low Risk,8,Fiber optic
3327-YBAKM,No,0.0994,Low Risk,96.9,6314.35,9.64,One year,64,49+ months,High Value,High Value / Low Risk,6,Fiber optic
9441-QHEVC,No,0.1954,Low Risk,19.1,19.1,3.73,Month-to-month,1,0-12 months,Low Value,Low-Med Value / Low Risk,1,No
6705-LNMDD,No,0.1513,Low Risk,50.0,1003.05,7.56,Month-to-month,20,13-24 months,Medium Value,Low-Med Value / Low Risk,3,DSL
2580-ASVVY,No,0.0422,Low Risk,45.4,1593.1,1.91,Two year,37,25-48 months,Medium Value,Low-Med Value / Low Risk,4,DSL
3370-GQEAL,No,0.4704,Medium Risk,85.45,2509.95,40.19,Month-to-month,30,25-48 months,Medium Value,Low-Med Value / Low Risk,4,Fiber optic
5032-USPKF,No,0.0799,Low Risk,84.1,3187.65,6.72,One year,38,25-48 months,Medium Value,Low-Med Value / Low Risk,8,DSL
2982-IHMFT,Yes,0.7276,High Risk,74.45,74.45,54.17,Month-to-month,1,0-12 months,Low Value,Low-Med Value / High Risk,3,Fiber optic
3521-SYVOR,Yes,0.3101,Medium Risk,64.75,2345.2,20.08,Month-to-month,37,25-48 months,Medium Value,Low-Med Value / Low Risk,4,DSL
4254-QPEDE,No,0.0195,Low Risk,66.25,3330.1,1.29,Two year,52,49+ months,Medium Value,Low-Med Value / Low Risk,7,DSL
6283-GITPX,No,0.0065,Low Risk,76.9,5522.7,0.5,Two year,71,49+ months,High Value,High Value / Low Risk,7,DSL
9526-JAWYF,Yes,0.4397,Medium Risk,89.8,2335.3,39.48,Month-to-month,26,25-48 months,Medium Value,Low-Med Value / Low Risk,5,Fiber optic
0771-CHWSK,No,0.0178,Low Risk,74.6,4798.4,1.33,Two year,66,49+ months,High Value,High Value / Low Risk,7,DSL
9788-HNGUT,No,0.056,Low Risk,116.95,8594.4,6.55,Two year,72,49+ months,High Value,High Value / Low Risk,9,Fiber optic
9495-REDIY,No,0.1277,Low Risk,40.65,970.55,5.19,One year,25,25-48 months,Medium Value,Low-Med Value / Low Risk,3,DSL
5375-XLDOF,No,0.0461,Low Risk,114.35,7665.8,5.27,Two year,69,49+ months,High Value,High Value / Low Risk,9,Fiber optic
1172-VIYBP,No,0.0163,Low Risk,69.7,3686.05,1.13,Two year,53,49+ months,Medium Value,Low-Med Value / Low Risk,6,DSL
5649-VUKMC,Yes,0.3894,Medium Risk,95.5,1115.15,37.19,One year,12,0-12 months,Medium Value,Low-Med Value / Low Risk,5,Fiber optic
6559-PDZLR,No,0.5535,High Risk,98.65,2537.0,54.6,Month-to-month,26,25-48 months,Medium Value,Low-Med Value / High Risk,6,Fiber optic
8992-OBVDG,No,0.2384,Low Risk,61.65,1393.6,14.7,Month-to-month,21,13-24 months,Medium Value,Low-Med Value / Low Risk,4,DSL
4273-MBHYA,No,0.7472,High Risk,89.35,89.35,66.76,Month-to-month,1,0-12 months,Low Value,Low-Med Value / High Risk,4,Fiber optic
4724-WXVWF,No,0.3066,Medium Risk,95.4,4445.3,29.25,Month-to-month,48,25-48 months,High Value,High Value / Low Risk,6,Fiber optic
5701-GUXDC,No,0.0854,Low Risk,35.4,978.6,3.02,One year,26,25-48 months,Medium Value,Low-Med Value / Low Risk,3,DSL
1460-UZPRJ,No,0.0042,Low Risk,19.95,1258.15,0.08,Two year,60,49+ months,Medium Value,Low-Med Value / Low Risk,1,No
6082-GLJIX,No,0.0984,Low Risk,19.25,331.35,1.89,Month-to-month,18,13-24 months,Low Value,Low-Med Value / Low Risk,1,No
5143-EGQFK,Yes,0.4985,Medium Risk,29.65,291.4,14.78,Month-to-month,10,0-12 months,Low Value,Low-Med Value / Low Risk,2,DSL
4919-IKATY,Yes,0.5935,High Risk,84.5,453.75,50.15,Month-to-month,5,0-12 months,Medium Value,Low-Med Value / High Risk,5,Fiber optic
2495-TTHBQ,No,0.1049,Low Risk,20.4,84.75,2.14,One year,4,0-12 months,Low Value,Low-Med Value / Low Risk,1,No
0485-ZBSLN,No,0.0035,Low Risk,24.75,1715.1,0.09,Two year,65,49+ months,Medium Value,Low-Med Value / Low Risk,2,No
3810-PJUHR,No,0.003,Low Risk,25.35,1715.15,0.08,Two year,70,49+ months,Medium Value,Low-Med Value / Low Risk,2,No
9050-QLROH,Yes,0.597,High Risk,90.7,1597.25,54.15,Month-to-month,18,13-24 months,Medium Value,Low-Med Value / High Risk,5,Fiber optic
0847-HGRML,No,0.0028,Low Risk,20.0,1250.1,0.06,Two year,62,49+ months,Medium Value,Low-Med Value / Low Risk,1,No
8232-CTLKO,No,0.0167,Low Risk,59.75,3996.8,1.0,Two year,66,49+ months,High Value,High Value / Low Risk,4,DSL
9227-YBAXE,No,0.0159,Low Risk,82.5,5215.1,1.31,Two year,65,49+ months,High Value,High Value / Low Risk,8,DSL
6168-WFVVF,Yes,0.717,High Risk,70.3,235.5,50.41,Month-to-month,3,0-12 months,Low Value,Low-Med Value / High Risk,2,Fiber optic
9860-LISIZ,No,0.0477,Low Risk,20.35,673.2,0.97,Month-to-month,34,25-48 months,Medium Value,Low-Med Value / Low Risk,1,No
0112-QAWRZ,No,0.572,High Risk,90.8,1442.2,51.94,Month-to-month,16,13-24 months,Medium Value,Low-Med Value / High Risk,5,Fiber optic
0877-SDMBN,Yes,0.205,Low Risk,103.95,5639.05,21.31,One year,54,49+ months,High Value,High Value / Low Risk,7,Fiber optic
2786-GCDPI,No,0.4997,Medium Risk,104.95,5222.35,52.44,Month-to-month,50,49+ months,High Value,High Value / Low Risk,7,Fiber optic
4043-MKDTV,No,0.0767,Low Risk,105.25,7291.75,8.07,Two year,71,49+ months,High Value,High Value / Low Risk,7,Fiber optic
8065-YKXKD,Yes,0.7012,High Risk,74.75,799.65,52.41,Month-to-month,10,0-12 months,Medium Value,Low-Med Value / High Risk,3,Fiber optic
9637-EIHEQ,Yes,0.4189,Medium Risk,50.8,50.8,21.28,Month-to-month,1,0-12 months,Low Value,Low-Med Value / Low Risk,3,DSL
9229-RQABD,No,0.0698,Low Risk,23.75,424.5,1.66,One year,18,13-24 months,Medium Value,Low-Med Value / Low Risk,2,No
8313-KTIHG,No,0.4494,Medium Risk,61.3,249.4,27.55,Month-to-month,4,0-12 months,Low Value,Low-Med Value / Low Risk,4,DSL
5320-BRKGK,No,0.0121,Low Risk,75.8,4415.75,0.92,Two year,58,49+ months,High Value,High Value / Low Risk,7,DSL
6284-KMNUF,No,0.2529,Medium Risk,98.0,5270.6,24.78,One year,56,49+ months,High Value,High Value / Low Risk,6,Fiber optic
9689-PTNPG,Yes,0.742,High Risk,80.25,144.55,59.54,Month-to-month,2,0-12 months,Low Value,Low-Med Value / High Risk,3,Fiber optic
9465-RWMXL,Yes,0.5313,High Risk,78.9,2447.95,41.92,Month-to-month,32,25-48 months,Medium Value,Low-Med Value / High Risk,4,Fiber optic
6229-UOLQL,No,0.0289,Low Risk,52.0,2884.9,1.51,One year,56,49+ months,Medium Value,Low-Med Value / Low Risk,5,DSL
2362-IBOOY,Yes,0.5713,High Risk,84.75,3050.15,48.42,Month-to-month,36,25-48 months,Medium Value,Low-Med Value / High Risk,4,Fiber optic
3137-LUPIX,No,0.4461,Medium Risk,64.4,253.0,28.73,Month-to-month,4,0-12 months,Low Value,Low-Med Value / Low Risk,5,DSL
0843-WTBXE,Yes,0.2685,Medium Risk,85.45,4517.25,22.95,Month-to-month,53,49+ months,High Value,High Value / Low Risk,4,Fiber optic
6143-JQKEA,No,0.3279,Medium Risk,45.8,436.2,15.02,Month-to-month,10,0-12 months,Medium Value,Low-Med Value / Low Risk,2,DSL
8676-OOQEJ,No,0.4381,Medium Risk,30.5,118.4,13.36,Month-to-month,4,0-12 months,Low Value,Low-Med Value / Low Risk,2,DSL
5515-IDEJJ,Yes,0.1632,Low Risk,19.9,19.9,3.25,Month-to-month,1,0-12 months,Low Value,Low-Med Value / Low Risk,1,No
9701-CDXHR,No,0.1801,Low Risk,69.15,3649.6,12.45,Month-to-month,51,49+ months,Medium Value,Low-Med Value / Low Risk,2,Fiber optic
7450-NWRTR,Yes,0.804,Critical Risk,99.45,1200.15,79.95,Month-to-month,12,0-12 months,Medium Value,Low-Med Value / High Risk,6,Fiber optic
8124-NZVGJ,No,0.3751,Medium Risk,49.25,255.6,18.47,One year,6,0-12 months,Low Value,Low-Med Value / Low Risk,4,DSL
2162-FRZAA,No,0.0078,Low Risk,39.35,2395.05,0.31,Two year,63,49+ months,Medium Value,Low-Med Value / Low Risk,4,DSL
5376-DEQCP,Yes,0.6992,High Risk,70.6,70.6,49.36,Month-to-month,1,0-12 months,Low Value,Low-Med Value / High Risk,2,Fiber optic
5118-MUEYH,No,0.3524,Medium Risk,105.1,5083.55,37.04,Month-to-month,48,25-48 months,High Value,High Value / Low Risk,7,Fiber optic
9095-HFAFX,Yes,0.6246,High Risk,81.0,389.6,50.59,Month-to-month,5,0-12 months,Low Value,Low-Med Value / High Risk,3,Fiber optic
5627-TVBPP,No,0.0242,Low Risk,20.1,644.5,0.49,One year,35,25-48 months,Medium Value,Low-Med Value / Low Risk,1,No
2379-ENZGV,Yes,0.6836,High Risk,84.85,523.5,58.0,Month-to-month,6,0-12 months,Medium Value,Low-Med Value / High Risk,4,Fiber optic
3936-QQFLL,No,0.1865,Low Risk,19.75,39.3,3.68,Month-to-month,2,0-12 months,Low Value,Low-Med Value / Low Risk,1,No
2589-AYCRP,No,0.0111,Low Risk,19.75,989.05,0.22,One year,50,49+ months,Medium Value,Low-Med Value / Low Risk,1,No
4067-HLYQI,No,0.3486,Medium Risk,70.4,2406.1,24.54,Month-to-month,33,25-48 months,Medium Value,Low-Med Value / Low Risk,2,Fiber optic
5124-EOGYE,No,0.0154,Low Risk,20.45,638.55,0.32,Two year,31,25-48 months,Medium Value,Low-Med Value / Low Risk,1,No
5057-RKGLH,No,0.0337,Low Risk,20.35,191.1,0.69,Two year,9,0-12 months,Low Value,Low-Med Value / Low Risk,1,No
0292-WEGCH,No,0.154,Low Risk,86.2,4524.05,13.27,Month-to-month,54,49+ months,High Value,High Value / Low Risk,8,DSL
8910-ICHIU,No,0.1276,Low Risk,95.65,4664.2,12.2,One year,46,25-48 months,High Value,High Value / Low Risk,6,Fiber optic
4097-YODCF,No,0.3111,Medium Risk,103.8,3470.8,32.29,One year,34,25-48 months,Medium Value,Low-Med Value / Low Risk,7,Fiber optic
9715-WZCLW,No,0.0916,Low Risk,97.2,6910.3,8.9,Two year,71,49+ months,High Value,High Value / Low Risk,6,Fiber optic
9786-YWNHU,No,0.0045,Low Risk,63.55,4014.2,0.29,Two year,63,49+ months,High Value,High Value / Low Risk,6,DSL
6407-GSJNL,No,0.008,Low Risk,24.95,1288.0,0.2,Two year,51,49+ months,Medium Value,Low-Med Value / Low Risk,2,No
6005-OBZPH,Yes,0.6405,High Risk,89.15,2277.65,57.1,Month-to-month,26,25-48 months,Medium Value,Low-Med Value / High Risk,5,Fiber optic
4049-ZPALD,No,0.0695,Low Risk,99.0,6375.8,6.88,Two year,64,49+ months,High Value,High Value / Low Risk,6,Fiber optic
7932-WPTDS,Yes,0.6872,High Risk,24.8,24.8,17.04,Month-to-month,1,0-12 months,Low Value,Low-Med Value / High Risk,1,DSL
3733-UOCWF,No,0.1025,Low Risk,85.55,5251.75,8.77,One year,61,49+ months,High Value,High Value / Low Risk,5,Fiber optic
6833-JMZYP,No,0.6154,High Risk,94.0,1505.45,57.85,Month-to-month,15,13-24 months,Medium Value,Low-Med Value / High Risk,5,Fiber optic
2722-VOJQL,Yes,0.154,Low Risk,105.65,6903.1,16.27,One year,64,49+ months,High Value,High Value / Low Risk,7,Fiber optic
1310-QRITU,No,0.4192,Medium Risk,50.3,913.3,21.09,Month-to-month,18,13-24 months,Medium Value,Low-Med Value / Low Risk,3,DSL
8961-QDZZJ,No,0.2027,Low Risk,95.0,5535.8,19.26,One year,57,49+ months,High Value,High Value / Low Risk,5,Fiber optic
9715-SBVSU,No,0.0671,Low Risk,61.4,815.55,4.12,Two year,14,13-24 months,Medium Value,Low-Med Value / Low Risk,5,DSL
8490-BXHEO,No,0.5359,High Risk,80.55,1411.65,43.17,Month-to-month,18,13-24 months,Medium Value,Low-Med Value / High Risk,4,Fiber optic
7173-TETGO,No,0.029,Low Risk,78.5,5602.25,2.27,Two year,72,49+ months,High Value,High Value / Low Risk,4,Fiber optic
7929-SKFGK,No,0.042,Low Risk,114.3,8244.3,4.8,Two year,70,49+ months,High Value,High Value / Low Risk,9,Fiber optic
2300-RQGOI,No,0.011,Low Risk,20.05,741.5,0.22,Two year,38,25-48 months,Medium Value,Low-Med Value / Low Risk,1,No
3563-SVYLG,No,0.0036,Low Risk,62.65,4375.8,0.22,Two year,68,49+ months,High Value,High Value / Low Risk,6,DSL
5228-EXCET,Yes,0.6646,High Risk,80.85,1008.7,53.73,Month-to-month,13,13-24 months,Medium Value,Low-Med Value / High Risk,3,Fiber optic
6435-VWCCY,No,0.0655,Low Risk,92.7,5968.4,6.07,Two year,65,49+ months,High Value,High Value / Low Risk,6,Fiber optic
4998-IKFSE,No,0.5937,High Risk,100.45,3096.9,59.64,Month-to-month,30,25-48 months,Medium Value,Low-Med Value / High Risk,6,Fiber optic
8630-QSGXK,No,0.0514,Low Risk,75.2,3901.25,3.86,Two year,51,49+ months,High Value,High Value / Low Risk,6,DSL
2455-USLMV,No,0.3351,Medium Risk,84.75,2613.4,28.4,Month-to-month,31,25-48 months,Medium Value,Low-Med Value / Low Risk,5,Fiber optic
7394-FKDNK,Yes,0.6743,High Risk,89.45,853.1,60.32,Month-to-month,9,0-12 months,Medium Value,Low-Med Value / High Risk,4,Fiber optic
9488-FVZCC,No,0.0092,Low Risk,79.5,5661.7,0.73,Two year,72,49+ months,High Value,High Value / Low Risk,8,DSL
6331-LWDTQ,Yes,0.5165,High Risk,72.15,794.25,37.26,Month-to-month,10,0-12 months,Medium Value,Low-Med Value / High Risk,5,DSL
5995-WWKKG,No,0.0415,Low Risk,19.8,695.05,0.82,One year,37,25-48 months,Medium Value,Low-Med Value / Low Risk,1,No
1597-FZREH,Yes,0.4166,Medium Risk,76.4,160.8,31.83,Month-to-month,2,0-12 months,Low Value,Low-Med Value / Low Risk,6,DSL
7879-CGSFV,No,0.1427,Low Risk,100.9,5552.05,14.4,One year,55,49+ months,High Value,High Value / Low Risk,6,Fiber optic
9921-EZKBY,No,0.3562,Medium Risk,95.3,3275.15,33.95,Month-to-month,33,25-48 months,Medium Value,Low-Med Value / Low Risk,6,Fiber optic
7432-FFVAR,No,0.088,Low Risk,90.95,4236.6,8.0,One year,46,25-48 months,High Value,High Value / Low Risk,5,Fiber optic
7246-ZGQDF,No,0.2099,Low Risk,54.5,54.5,11.44,Month-to-month,1,0-12 months,Low Value,Low-Med Value / Low Risk,4,DSL
7000-WCEVQ,Yes,0.4162,Medium Risk,61.6,1174.35,25.64,Month-to-month,20,13-24 months,Medium Value,Low-Med Value / Low Risk,4,DSL
0727-IWKVK,Yes,0.6047,High Risk,79.9,741.7,48.31,Month-to-month,9,0-12 months,Medium Value,Low-Med Value / High Risk,4,Fiber optic
5959-BELXA,Yes,0.6006,High Risk,96.15,3019.25,57.74,Month-to-month,32,25-48 months,Medium Value,Low-Med Value / High Risk,5,Fiber optic
4456-RHSNB,No,0.2201,Low Risk,49.6,962.9,10.92,Month-to-month,19,13-24 months,Medium Value,Low-Med Value / Low Risk,3,DSL
3512-IZIKN,Yes,0.0065,Low Risk,65.3,4759.75,0.43,Two year,70,49+ months,High Value,High Value / Low Risk,6,DSL
2481-SBOYW,No,0.0056,Low Risk,25.0,1498.35,0.14,Two year,61,49+ months,Medium Value,Low-Med Value / Low Risk,2,No
7109-MFBYV,No,0.2146,Low Risk,45.45,1233.15,9.75,Month-to-month,26,25-48 months,Medium Value,Low-Med Value / Low Risk,2,DSL
1833-TCXKK,No,0.4607,Medium Risk,107.75,4882.8,49.64,Month-to-month,45,25-48 months,High Value,High Value / Low Risk,7,Fiber optic
1832-PEUTS,No,0.078,Low Risk,89.1,5411.65,6.95,Two year,62,49+ months,High Value,High Value / Low Risk,5,Fiber optic
6141-OOXUQ,Yes,0.1939,Low Risk,19.65,19.65,3.81,Month-to-month,1,0-12 months,Low Value,Low-Med Value / Low Risk,1,No
8660-BUETV,No,0.3332,Medium Risk,44.75,148.05,14.91,Month-to-month,3,0-12 months,Low Value,Low-Med Value / Low Risk,2,DSL
0580-PIQHM,No,0.1496,Low Risk,101.6,3930.55,15.2,One year,41,25-48 months,High Value,High Value / Low Risk,7,Fiber optic
5696-CEIQJ,No,0.0351,Low Risk,103.15,6895.5,3.62,Two year,67,49+ months,High Value,High Value / Low Risk,7,Fiber optic
7503-ZGUZJ,Yes,0.7458,High Risk,84.65,84.65,63.14,Month-to-month,1,0-12 months,Low Value,Low-Med Value / High Risk,4,Fiber optic
1696-HXOWK,No,0.0687,Low Risk,95.65,6856.95,6.57,One year,71,49+ months,High Value,High Value / Low Risk,6,Fiber optic
3026-ATZYV,No,0.0483,Low Risk,75.1,2658.8,3.63,One year,37,25-48 months,Medium Value,Low-Med Value / Low Risk,6,DSL
4012-YCFAI,No,0.0091,Low Risk,61.35,3766.2,0.56,Two year,60,49+ months,Medium Value,Low-Med Value / Low Risk,5,DSL
2506-TNFCO,Yes,0.7365,High Risk,69.55,69.55,51.23,Month-to-month,1,0-12 months,Low Value,Low-Med Value / High Risk,2,Fiber optic
9970-QBCDA,No,0.1442,Low Risk,19.7,129.55,2.84,Month-to-month,6,0-12 months,Low Value,Low-Med Value / Low Risk,1,No
8718-PTMEZ,Yes,0.4708,Medium Risk,31.05,347.25,14.62,Month-to-month,13,13-24 months,Low Value,Low-Med Value / Low Risk,2,DSL
